Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Khalid Taha,Germany ,1,3,0,0,2,0.0,1.0
Montel Jackson,United States,5,2,0,2,0,3.0,2.0
Jonathan Martinez,United States,5,3,0,0,1,5.0,2.0
Vince Morales,United States,3,3,0,0,0,3.0,3.0
Chris Gutiérrez,United States,5,1,0,2,0,3.0,0.0
Mario Bautista,United States,2,2,0,0,0,2.0,2.0
Felipe Colares,Brazil ,2,3,0,0,0,2.0,3.0
Raulian Paiva,Brazil ,3,3,0,2,2,1.0,1.0
Casey Kenney,United States,5,3,0,2,1,3.0,2.0
Randy Costa,United States,2,3,0,0,0,2.0,3.0
Journey Newson,United States,0,2,0,0,1,0.0,1.0
Domingo Pilarte,United States,0,2,0,0,0,0.0,2.0
Heili Alateng,China ,2,1,0,0,0,2.0,0.0
Danaa Batgerel,Mongolia ,3,1,0,2,0,1.0,0.0
Miles Johns,United States,3,1,0,0,0,3.0,0.0
