Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Prostko Marcin,POL,0.0,0.0,2.0,0.0,1.0
Protsenko Yuriy,UKR,0.0,0.0,0.0,0.0,1.0
Province Cole,UKR,0.0,0.0,1.0,0.0,0.0
Prue Graeme,UKR,0.0,0.0,1.0,0.0,0.0
Pruitt Jake,UKR,0.0,1.0,0.0,0.0,0.0
Prussia Mariah,UKR,0.0,0.0,1.0,0.0,0.0
Pryadko Nikolay,UKR,0.0,0.0,0.0,0.0,1.0
Prybulska Olga,UKR,0.0,0.0,0.0,0.0,1.0
Pryor Jessica,UKR,0.0,0.0,0.0,0.0,0.0
Przybylski Lukasz,UKR,0.0,0.0,0.0,0.0,0.0
Przybysz Sebastian,POL,0.0,4.0,0.0,2.0,0.0
Psicopatinha Wesley,POL,0.0,0.0,0.0,0.0,1.0
Ptasinski Piotr,POL,0.0,0.0,0.0,1.0,0.0
Ptasinski Robert,POL,0.0,0.0,0.0,0.0,1.0
Pua Vince,POL,0.0,0.0,0.0,0.0,1.0
Puba Robert,POL,0.0,0.0,1.0,0.0,0.0
Pucak Rod,POL,0.0,1.0,0.0,0.0,2.0
Pucci Bruno,BRA,0.0,1.0,4.0,6.0,0.0
Puccillo Brian,BRA,0.0,0.0,0.0,0.0,0.0
Pudenz Jake,BRA,0.0,0.0,1.0,0.0,1.0
Puder Daniel,BRA,0.0,0.0,0.0,3.0,0.0
Pudilova Lucie,CZE,0.0,2.0,0.0,2.0,1.0
Pudney Nick,CZE,0.0,0.0,0.0,0.0,1.0
Pudzianowski Mariusz,POL,0.0,9.0,2.0,2.0,5.0
Puelles Claudio,PER,0.0,2.0,1.0,6.0,0.0
Puente Renato,PER,0.0,0.0,0.0,0.0,1.0
Puente Flores Renato,PER,0.0,0.0,0.0,0.0,1.0
Puente Jr. Carlos,USA,0.0,0.0,0.0,0.0,3.0
Puerta Juan,USA,0.0,1.0,2.0,0.0,0.0
Puetz Stephan,GER,0.0,7.0,1.0,7.0,1.0
Puga Bladimir,GER,0.0,0.0,0.0,0.0,0.0
Pugachev Alexander,GER,0.0,0.0,0.0,0.0,0.0
Pugachev Maxim,BLR,0.0,0.0,1.0,0.0,0.0
Puganowski Marcin,POL,0.0,0.0,1.0,0.0,0.0
Puget Elodie,POL,0.0,0.0,0.0,0.0,1.0
Pugh Bubba,USA,0.0,0.0,0.0,0.0,0.0
Pugh Gareth,USA,0.0,0.0,0.0,0.0,1.0
Pugh Nick,USA,0.0,0.0,1.0,0.0,0.0
Puglia Jeremy,USA,0.0,0.0,1.0,0.0,0.0
Puhakka Niko,FIN,0.0,0.0,2.0,1.0,3.0
Puig Juan,MEX,0.0,2.0,2.0,7.0,1.0
Puig Lincoln,BRA,0.0,0.0,1.0,0.0,0.0
Puig Ray,BRA,0.0,0.0,0.0,0.0,1.0
Pukac Robert,BRA,0.0,0.0,0.0,0.0,0.0
Pukas Rimantas,BRA,0.0,0.0,0.0,0.0,1.0
Pukin Michal,POL,0.0,0.0,1.0,0.0,0.0
Pulaev Uriy,POL,0.0,0.0,0.0,0.0,1.0
Pule Lima,POL,0.0,0.0,0.0,0.0,1.0
Pullen Brittany,POL,0.0,0.0,2.0,0.0,0.0
Pulley Hugh,USA,0.0,2.0,1.0,0.0,0.0
Pulliam Larry,USA,0.0,0.0,1.0,0.0,0.0
Pullin Alex,USA,0.0,0.0,0.0,0.0,1.0
Pulotu Alex,USA,0.0,0.0,0.0,0.0,0.0
Pulsifer Josh,USA,0.0,0.0,2.0,1.0,2.0
Pulu Ricky,USA,0.0,0.0,1.0,0.0,0.0
Pulver Jens,USA,0.0,0.0,0.0,4.0,9.0
Puna Kaota,NZL,0.0,0.0,1.0,0.0,0.0
Punk CM,USA,0.0,0.0,0.0,0.0,1.0
Punshon Andrew,USA,0.0,0.0,1.0,3.0,3.0
Punshon Joe,USA,0.0,0.0,0.0,0.0,1.0
Puolakka Kai,USA,0.0,0.0,0.0,0.0,4.0
Pupa Bob,USA,0.0,0.0,1.0,0.0,0.0
Pupa Josh,USA,0.0,0.0,0.0,0.0,1.0
Purcell Debi,USA,0.0,0.0,0.0,0.0,0.0
Purcell Erik,USA,0.0,0.0,1.0,0.0,1.0
Purcell Jason,USA,0.0,0.0,2.0,0.0,2.0
Purcell Kyra,USA,0.0,0.0,0.0,1.0,0.0
Purcell Paul,USA,1.0,1.0,1.0,0.0,0.0
Purdom Bryan,USA,0.0,0.0,0.0,0.0,1.0
Purdon Dean,USA,0.0,0.0,0.0,0.0,1.0
Purdow Chuck,USA,0.0,0.0,0.0,0.0,1.0
Purev Otgonjargal,MGL,0.0,0.0,0.0,1.0,0.0
Purevjav Davaa,MGL,0.0,0.0,1.0,0.0,0.0
Puric Denis,CAN,0.0,1.0,0.0,0.0,0.0
Purifoy Lawrence,CAN,0.0,0.0,0.0,0.0,2.0
Purtell Cody,CAN,0.0,0.0,0.0,0.0,1.0
Pushkar Alexander,CAN,0.0,0.0,1.0,0.0,0.0
Pushruk Brandon,USA,0.0,0.0,1.0,0.0,0.0
Pustovit Dmitriy,RUS,0.0,0.0,1.0,0.0,0.0
Putlak Michael,RUS,0.0,0.0,0.0,0.0,1.0
Putvin David,USA,0.0,1.0,0.0,0.0,0.0
Puzon Drew,USA,0.0,0.0,0.0,0.0,0.0
Pyfer Joe,USA,0.0,4.0,1.0,2.0,1.0
Pyfer Joe,USA,0.0,0.0,0.0,0.0,0.0
Pyle Luke,USA,0.0,0.0,1.0,0.0,0.0
Pyle Mike,USA,0.0,7.0,8.0,0.0,0.0
Pyles Whittany,USA,0.0,0.0,1.0,0.0,0.0
Pylppchak Lyudmyla,USA,0.0,0.0,0.0,0.0,1.0
Pylypchak Lyudmyla,USA,0.0,0.0,0.0,0.0,3.0
Pyo Hong Ju,SKO,0.0,0.0,0.0,0.0,1.0
